Geneid,Symbol,Description,EntrezID,Counts_FM_1(FM_1),Counts_FM_3(FM_3),Counts_FM_4(FM_4),Counts_FM_6(FM_6),TPM_FM_1(FM_1),TPM_FM_3(FM_3),TPM_FM_4(FM_4),TPM_FM_6(FM_6),log2FC_FM_3_FM_1,log2FC_FM_6_FM_4,padj_FM_3_FM_1,padj_FM_6_FM_4,pvalue_FM_3_FM_1,pvalue_FM_6_FM_4,log2FC_mean,padj_best
ENSG00000186468,RPS23,ribosomal protein S23,6228.0,411,1045,764,747,26.8119597038397,68.6191027664985,32.4676478077162,33.559365970492,1.32719101106944,-0.0090711453585561,9.48031029059048e-08,1.0,2.92243933312912e-09,0.971969980004092,0.659059932855442,9.48031029059048e-08
ENSG00000167378,IRGQ,immunity related GTPase Q,126298.0,261,686,216,219,7.00627345753791,18.535858305102,3.77720937917362,4.04852756656386,1.37489759763915,0.0432664399500233,9.72358123842701e-08,1.0,3.00451715864528e-09,0.871902277149132,0.7090820187945867,9.72358123842701e-08
ENSG00000177600,RPLP2,ribosomal protein lateral stalk subunit P2,6181.0,364,930,648,674,58.9077492981712,151.494199034479,68.3151118443454,75.1168472946621,1.33415584249404,0.0801313694680411,9.87924414471061e-08,1.0,3.05981545073751e-09,0.727418161672865,0.7071436059810405,9.87924414471061e-08
ENSG00000223509,WHAMMP1,WHAMM pseudogene 1,,168,48,39,54,15.6384646090772,4.49746793588181,2.36494022663308,3.46166469632716,-1.82348382663368,0.491531740155312,1.00238823388513e-07,0.760462064740547,3.11191799763203e-09,0.229989620221052,-0.6659760432391839,1.00238823388513e-07
ENSG00000144040,SFXN5,sideroflexin 5,94097.0,409,150,452,558,9.77302446852726,3.60777085367988,7.03582201381379,9.18219023776073,-1.46520620475813,0.327252473429674,1.01454408229125e-07,0.653636266902624,3.15704943257806e-09,0.144529196673337,-0.568976865664228,1.01454408229125e-07
ENSG00000213553,RPLP0P6,ribosomal protein lateral stalk subunit P0 pseudogene 6,220717.0,16,86,50,59,4.4431536665103,24.0387461153627,9.04507322071407,11.2831346730934,2.39838013615195,0.261575803359836,1.01569290238447e-07,0.944942693370061,3.16802625142511e-09,0.5380292423335,1.329977969755893,1.01569290238447e-07
ENSG00000095794,CREM,cAMP responsive element modulator,1390.0,114,333,130,137,5.29939046493896,15.5814299192038,3.93672567409356,4.38579214166017,1.52662314494861,0.0989633096557408,1.02509862049157e-07,1.0,3.20483390315466e-09,0.74896808879923,0.8127932273021754,1.02509862049157e-07
ENSG00000110066,KMT5B,lysine methyltransferase 5B,51111.0,1364,562,1568,1493,41.8622593798405,17.3614749502385,31.3491004838184,31.5554596688901,-1.29784948279808,-0.0473157793800884,1.0302554767835e-07,1.0,3.23137793451907e-09,0.825934524868963,-0.6725826310890842,1.0302554767835e-07
ENSG00000002586,CD99,CD99 molecule (Xg blood group),4267.0,33,132,49,63,1.79960070668327,7.24566340061321,1.74072043135241,2.36596967477115,1.97711609514919,0.38509290500701,1.0338446033128e-07,0.838379951882814,3.25477968686148e-09,0.325395278141354,1.1811045000781,1.0338446033128e-07
ENSG00000109586,GALNT7,polypeptide N-acetylgalactosaminyltransferase 7,51809.0,613,238,707,659,23.8574734692463,9.32358513121808,17.9247918194823,17.6626473871323,-1.3832947481574,-0.0780257107549317,1.03438639988249e-07,1.0,3.26402354721702e-09,0.727879441380415,-0.7306602294561659,1.03438639988249e-07
ENSG00000277053,GTF2IP1,general transcription factor IIi pseudogene 1,,241,79,286,285,8.56654394272482,2.82655671624416,6.6225518793305,6.97653654714711,-1.62639544915197,0.0183304958484978,1.04607172482377e-07,1.0,3.30852010329047e-09,0.966041382369982,-0.8040324766517362,1.04607172482377e-07
ENSG00000254826,,,,70,226,22,38,22.0244805410895,71.5744602753226,4.50921607497261,8.23374930892912,1.67030225540884,0.808347209130458,1.05191450453365e-07,0.530241149117355,3.33466556968471e-09,0.0880126988394008,1.239324732269649,1.05191450453365e-07
ENSG00000169508,GPR183,G protein-coupled receptor 183,1880.0,49,172,77,70,7.70399337146478,27.2201350671288,7.8864449691064,7.5792157468106,1.79011867667989,-0.113917773003834,1.07367060554825e-07,1.0,3.41145885453315e-09,0.802513387142324,0.838100451838028,1.07367060554825e-07
ENSG00000184205,TSPYL2,TSPY like 2,64061.0,181,492,226,254,9.69100035634347,26.515336679785,7.88259485318851,9.36548258308542,1.42320853645389,0.191797338088979,1.08039783396533e-07,0.903031083872557,3.44070728350714e-09,0.443108792693184,0.8075029372714345,1.08039783396533e-07
ENSG00000123562,MORF4L2,mortality factor 4 like 2,9643.0,541,1349,602,596,54.1251371657217,135.848767644653,39.2345763688962,41.0633535061071,1.2991537976172,0.0089387273820915,1.09092687266005e-07,1.0,3.48218896826339e-09,0.973880188361822,0.6540462624996458,1.09092687266005e-07
ENSG00000171490,RSL1D1,ribosomal L1 domain containing 1,26156.0,27,116,83,112,1.160811750872,5.01993425592434,2.32459262500027,3.31606063833193,2.07919762786826,0.455114767578192,1.15358169398392e-07,0.623727923375993,3.69058711309531e-09,0.125591040102599,1.267156197723226,1.15358169398392e-07
ENSG00000096384,HSP90AB1,heat shock protein 90 alpha family class B member 1,3326.0,354,902,530,536,31.4707232306878,80.714583042916,30.6937578648151,32.8151701528737,1.33023380869804,0.0396230973905636,1.15966573670042e-07,1.0,3.71850258087876e-09,0.8744077082799,0.6849284530443018,1.15966573670042e-07
ENSG00000102755,FLT1,fms related receptor tyrosine kinase 1,2321.0,179,53,88,57,3.77407271694836,1.12479949017201,1.20867805336313,0.827634331649621,-1.77231460078107,-0.602079525063194,1.24566958860654e-07,0.466823243296285,4.00335438402188e-09,0.0643412260662783,-1.187197062922132,1.24566958860654e-07
ENSG00000100983,GSS,glutathione synthetase,2937.0,9,65,31,29,0.386686236829564,2.81106941783833,0.867658110377548,0.858065839089708,2.81662265006559,-0.0725212046750496,1.26276184657072e-07,1.0,4.07669070128864e-09,0.910058938780933,1.3720507226952703,1.26276184657072e-07
ENSG00000091490,SEL1L3,SEL1L family member 3,23231.0,26,113,70,63,0.920486298477562,4.02684054201668,1.61440595931922,1.53599902178782,2.09563085432398,-0.128369641460959,1.26323359607654e-07,1.0,4.08741959377629e-09,0.78839861172011,0.9836306064315105,1.26323359607654e-07
ENSG00000211898,IGHD,immunoglobulin heavy constant delta,3495.0,16,85,6,52,2.48171463574404,13.2706682812399,0.606252917041772,5.55445704027722,2.38153111206217,3.11231876465439,1.34036712736579e-07,5.50025280107609e-06,4.35653504449165e-09,1.84383930075426e-08,2.74692493835828,1.34036712736579e-07
ENSG00000156508,EEF1A1,eukaryotic translation elongation factor 1 alpha 1,1915.0,8374,19778,17589,18026,405.273203306572,963.472478606775,554.532255778953,600.787251533569,1.22105602989691,0.058797169452465,1.34036712736579e-07,1.0,4.35487931954518e-09,0.774409027900567,0.6399265996746875,1.34036712736579e-07
ENSG00000273604,EPOP,elongin BC and polycomb repressive complex 2 associated protein,100170841.0,3,45,1,4,0.244168698032882,3.68657653960819,0.053019968372112,0.224199754810197,3.83356228880047,1.89620748246821,1.34378254454586e-07,0.87004413345428,4.38437696124445e-09,0.381172952969145,2.86488488563434,1.34378254454586e-07
ENSG00000106785,TRIM14,tripartite motif containing 14,9830.0,82,254,552,375,3.96345357854141,12.3576431131864,17.3807988272717,12.4823857742746,1.61082443572706,-0.534238309561228,1.34378254454586e-07,0.247839585409306,4.38722183323527e-09,0.0185671982073143,0.538293063082916,1.34378254454586e-07
ENSG00000187257,RSBN1L,round spermatid basic protein 1 like,222194.0,1674,703,2448,2332,61.6802732336777,26.0728297493634,58.7588084536019,59.1733000990115,-1.27039125224917,-0.0466415803457513,1.44015382928408e-07,1.0,4.71235293214219e-09,0.825263187036611,-0.6585164162974607,1.44015382928408e-07
ENSG00000167766,ZNF83,zinc finger protein 83,55769.0,40,148,346,361,1.31999520361573,4.91604767256505,7.43805169154505,8.20400606902392,1.86543967602471,0.084588627089443,1.4437081531527e-07,1.0,4.73450421890916e-09,0.724227505766671,0.9750141515570765,1.4437081531527e-07
ENSG00000147324,MFHAS1,multifunctional ROCO family signaling regulator 1,9258.0,47,165,83,52,1.81295613805865,6.40641977289221,2.08563479255266,1.38133555981268,1.79018668001705,-0.649960842562942,1.54204309106469e-07,0.419260891084677,5.06822208184067e-09,0.0514829576031553,0.570112918727054,1.54204309106469e-07
ENSG00000111644,ACRBP,acrosin binding protein,84519.0,153,43,131,165,14.39390082278,4.07190408275142,8.02840185145966,10.6899931919999,-1.84691796429828,0.35598753476192,1.57595914681912e-07,0.714544118294084,5.20266355858519e-09,0.196013978727332,-0.74546521476818,1.57595914681912e-07
ENSG00000158825,CDA,cytidine deaminase,978.0,2134,906,6764,7649,689.446050900432,294.629398715467,1423.57451226156,1701.83301048418,-1.25470031455532,0.200782745178423,1.58601081979995e-07,0.841968315393146,5.24740498607476e-09,0.329681952966577,-0.5269587846884485,1.58601081979995e-07
ENSG00000198242,RPL23A,ribosomal protein L23a,6147.0,260,673,565,530,30.8602104458226,80.4049170282138,43.6862447732714,43.3219317888454,1.35283618090511,-0.0688510304383267,1.65489328933465e-07,1.0,5.48736661308312e-09,0.766611043098334,0.6419925752333916,1.65489328933465e-07
ENSG00000143382,ADAMTSL4,ADAMTS like 4,54507.0,1189,493,1431,1227,48.9728686921315,20.4391399659942,38.3958295678331,34.8036395265907,-1.28871117451785,-0.19847793671892,1.66951394221534e-07,0.856586723804079,5.54801310049699e-09,0.351638578597999,-0.7435945556183851,1.66951394221534e-07
ENSG00000171476,HOPX,HOP homeobox,84525.0,12,73,37,48,0.410044685720124,2.51081555371827,0.823611491151207,1.12952952700713,2.57365371215529,0.397717506572201,1.67171077306198e-07,0.864847963086615,5.56749616156045e-09,0.363720385552923,1.4856856093637456,1.67171077306198e-07
ENSG00000012232,EXTL3,exostosin like glycosyltransferase 3,2137.0,2754,1182,4096,4232,55.9250379353881,24.1602729559574,54.1842455865258,59.1826516647102,-1.2390494940053,0.0705135439180054,1.69683661511347e-07,1.0,5.66354153710807e-09,0.734297780765972,-0.5842679750436474,1.69683661511347e-07
ENSG00000082458,DLG3,discs large MAGUK scaffold protein 3,1741.0,4,48,20,12,0.134649574264639,1.62640327134938,0.438576866712133,0.278184320930315,3.52579097878109,-0.707805507124911,1.73904037186519e-07,0.778637941053786,5.82975201179121e-09,0.250096585496462,1.4089927358280896,1.73904037186519e-07
ENSG00000133065,SLC41A1,solute carrier family 41 member 1,254428.0,9,64,16,26,0.37383307248214,2.67582183453949,0.432938217751582,0.743729431231851,2.79429838533759,0.719377003805897,1.7783069818399e-07,0.732732971846554,5.97434425468732e-09,0.206011062919691,1.7568376945717434,1.7783069818399e-07
ENSG00000116017,ARID3A,AT-rich interaction domain 3A,1820.0,1370,574,1659,1840,50.2902260206425,21.2088402669861,39.6716385074105,46.5143817205637,-1.2737073006538,0.172771261115106,1.79752455289831e-07,0.88604351672838,6.05200658387275e-09,0.413125376769288,-0.550468019769347,1.79752455289831e-07
ENSG00000027075,PRKCH,protein kinase C eta,5583.0,168,454,190,233,5.04043831001514,13.7106133457576,3.71349937029815,4.81416922549195,1.41472531469161,0.317533265877591,1.84664525021078e-07,0.732416161173126,6.23084645713155e-09,0.204706117867133,0.8661292902846005,1.84664525021078e-07
ENSG00000140988,RPS2,ribosomal protein S2,6187.0,1367,3248,2718,2320,151.654016783451,362.696556440604,196.428991618605,177.247368972433,1.22962374459728,-0.205018687999303,1.92317977800987e-07,0.838848803136781,6.50310025503992e-09,0.326565391805618,0.5123025282989885,1.92317977800987e-07
ENSG00000180549,FUT7,fucosyltransferase 7,2529.0,862,352,1069,1149,88.3760287187358,36.3255240455924,71.3962913497519,81.1248028242418,-1.31064416797817,0.12749430993682,2.02947692646338e-07,0.95460501357024,6.87732670751692e-09,0.554146446008553,-0.591574929020675,2.02947692646338e-07
ENSG00000254415,SIGLEC14,sialic acid binding Ig like lectin 14,100049587.0,31,0,3345,2968,3.9445793267704,0.0,277.271897279705,260.081407211881,-7.96941459085146,-0.149117451748517,2.07408709020748e-07,0.917824652765612,7.04361305958816e-09,0.473818367664975,-4.0592660212999885,2.07408709020748e-07
ENSG00000247982,LINC00926,long intergenic non-protein coding RNA 926,283663.0,23,103,11,55,1.66073313148285,7.48602455135665,0.517410729780177,2.73489786759986,2.13809170943999,2.33213523720284,2.15418952179761e-07,0.0002085405029326,7.3470390336779e-09,1.35258014582435e-06,2.235113473321415,2.15418952179761e-07
ENSG00000134852,CLOCK,clock circadian regulator,9575.0,13,75,29,29,0.298621302848677,1.73412622278457,0.43395646531566,0.458756088080043,2.49824157496834,0.0232913574152961,2.18352139408164e-07,1.0,7.46299033540511e-09,1.0,1.260766466191818,2.18352139408164e-07
ENSG00000106565,TMEM176B,transmembrane protein 176B,28959.0,103,143,7,64,13.7883137183753,19.2686805795152,0.610439605537429,5.9001127996539,0.454061743795374,3.19308878007887,0.22265510911425,2.19409833093708e-07,0.113404500626694,4.95678824216947e-10,1.823575261937122,2.19409833093708e-07
ENSG00000140090,SLC24A4,solute carrier family 24 member 4,123041.0,510,198,331,307,9.37487850794443,3.66355462116767,3.96363995447928,3.88633520652074,-1.38327109362011,-0.085167412248395,2.26960471405767e-07,1.0,7.7737517534405e-09,0.742590990685861,-0.7342192529342525,2.26960471405767e-07
ENSG00000172086,KRCC1,lysine rich coiled-coil 1,51315.0,521,203,809,760,68.05961660134,26.6925350339054,68.844781861164,68.3709755238493,-1.37809307240297,-0.0667378954955046,2.34812848207969e-07,1.0,8.07693225143284e-09,0.766510810973777,-0.7224154839492374,2.34812848207969e-07
ENSG00000124762,CDKN1A,cyclin dependent kinase inhibitor 1A,1026.0,92,273,20,40,7.99112112709582,23.8684678451288,1.13167211181131,2.39268918658096,1.54907437287662,1.01879528082529,2.35406101239132e-07,0.317857254946791,8.13164932133424e-09,0.0300003310286074,1.2839348268509552,2.35406101239132e-07
ENSG00000287255,LOC101929667,uncharacterized LOC101929667,101929667.0,211,69,126,161,70.0485725365386,23.0572725679003,27.2494732186144,36.8085847453189,-1.62963480649218,0.376697173560815,2.35406101239132e-07,0.697835579173908,8.11864350511423e-09,0.172755244312328,-0.6264688164656824,2.35406101239132e-07
ENSG00000070882,OSBPL3,oxysterol binding protein like 3,26031.0,22,100,22,28,0.720522539503633,3.29660489180771,0.469373214875379,0.631523230726955,2.15927838665572,0.369449333234179,2.36720802931353e-07,0.94001866148601,8.19431434137829e-09,0.527753047633614,1.2643638599449494,2.36720802931353e-07
ENSG00000100453,GZMB,granzyme B,3002.0,11,69,20,37,2.06531070944185,13.0401867534971,2.44620832106626,4.78410656813715,2.61668564042502,0.906681970188176,2.39445917595492e-07,0.447779931416295,8.30609654390427e-09,0.0599781018760495,1.761683805306598,2.39445917595492e-07
ENSG00000165410,CFL2,cofilin 2,1073.0,8,60,8,9,0.428851537621492,3.23750347670974,0.279368671875718,0.332250698966245,2.86885030373149,0.190508350625269,2.51178323407728e-07,1.0,8.73138465715539e-09,1.0,1.5296793271783795,2.51178323407728e-07
ENSG00000181104,F2R,coagulation factor II thrombin receptor,2149.0,15,80,24,24,1.00046464261963,5.37084329704583,1.04277943837598,1.10237190620422,2.38657037999436,0.0232705508716071,2.56979953484525e-07,1.0,8.98924192337646e-09,1.0,1.2049204654329835,2.56979953484525e-07
ENSG00000168795,ZBTB5,zinc finger and BTB domain containing 5,9925.0,28,115,24,37,1.58163007382494,6.53862953418069,0.88313857766085,1.43931223190651,2.01448877342546,0.645153855011887,2.61532485699161e-07,0.705373321007866,9.18660968568691e-09,0.177830184641261,1.3298213142186737,2.61532485699161e-07
ENSG00000115687,PASK,PAS domain containing serine/threonine kinase,23178.0,43,152,29,31,1.06603879905709,3.79306383999116,0.46835297721182,0.529264370651388,1.79985646999685,0.119110370369788,2.71850113409247e-07,1.0,9.59791713797341e-09,0.910058938780933,0.959483420183319,2.71850113409247e-07
ENSG00000157107,FCHO2,FCH and mu domain containing endocytic adaptor 2,115548.0,1873,804,1224,1169,81.7868549507026,35.3381482178101,34.8175237169439,35.1533445701956,-1.23879287169624,-0.0429323927631702,2.71850113409247e-07,1.0,9.60937907175427e-09,0.844446771232329,-0.6408626322297051,2.71850113409247e-07
ENSG00000084623,EIF3I,eukaryotic translation initiation factor 3 subunit I,8668.0,157,423,231,246,24.1118358645862,65.390250656459,23.1107126485988,26.017894154952,1.41034198601852,0.114097370235308,2.78321796525346e-07,0.993630239090323,9.87776671825125e-09,0.654522487090284,0.762219678126914,2.78321796525346e-07
ENSG00000168264,IRF2BP2,interferon regulatory factor 2 binding protein 2,359948.0,974,2306,1270,1155,54.6221503797987,130.170072930639,46.3964005620354,44.606508425212,1.2244541426548,-0.113532176197683,2.82861597021936e-07,0.969775457958132,1.00595000252663e-08,0.597171354556878,0.5554609832285584,2.82861597021936e-07
ENSG00000259834,,,,25,107,68,71,1.9026360052117,8.19674621020421,3.37128405615722,3.72117813382725,2.07331808421412,0.0855221571045111,2.82976881706582e-07,1.0,1.00842220634396e-08,0.794706158135918,1.0794201206593157,2.82976881706582e-07
ENSG00000176390,CRLF3,cytokine receptor like factor 3,51379.0,1874,806,2366,2344,113.141698273309,48.9812830393916,93.0547568421142,97.4579166630844,-1.23597909684531,0.0099137188755793,2.8962861166625e-07,1.0,1.03423713537722e-08,0.964428073759123,-0.6130326889848653,2.8962861166625e-07
ENSG00000170836,PPM1D,"protein phosphatase, Mg2+/Mn2+ dependent 1D",8493.0,617,248,975,720,32.4063271321615,13.1110760676417,33.359535512479,26.0425528039838,-1.33332845887061,-0.413951595599984,2.92795459841287e-07,0.440298828374457,1.04767942560904e-08,0.057147078657259,-0.873640027235297,2.92795459841287e-07
ENSG00000155304,HSPA13,heat shock protein family A (Hsp70) member 13,6782.0,211,546,238,217,13.459850923226,35.0584285709814,9.89020931812941,9.53287586165787,1.35230203618443,-0.109814367345326,2.96278093535457e-07,1.0,1.06230011674278e-08,0.678847485611379,0.621243834419552,2.96278093535457e-07
ENSG00000248905,FMN1,formin 1,342184.0,12,71,0,2,0.157247685036757,0.936490490605981,0.0,0.0180484295866645,2.5336461927631,4.09851798259742,3.13285773115792e-07,0.932843177738853,1.1255639567562e-08,0.502487562189054,3.31608208768026,3.13285773115792e-07
ENSG00000164674,SYTL3,synaptotagmin like 3,94120.0,541,215,763,812,49.4901116073312,19.7971027227693,45.4691083391175,51.154472025953,-1.34961852842532,0.11317044305937,3.21167764841448e-07,0.975677428434982,1.1585632094193e-08,0.60643891887993,-0.6182240426829749,3.21167764841448e-07
ENSG00000184939,ZFP90,ZFP90 zinc finger protein,146198.0,34,129,63,62,1.2840175724067,4.9036986017226,1.54989876182853,1.6124644518263,1.90107154655106,0.0003075208343077,3.24614322768876e-07,1.0,1.17336178467689e-08,1.0,0.9506895336926838,3.24614322768876e-07
ENSG00000136149,RPL13AP25,ribosomal protein L13a pseudogene 25,100287887.0,6,53,25,29,2.59728468005565,23.093309794136,7.04983648085067,8.64515353566526,3.09798412561867,0.236417819821807,3.33145062898512e-07,1.0,1.20662510028101e-08,0.717749224778354,1.6672009727202386,3.33145062898512e-07
ENSG00000236242,MYO16-AS1,MYO16 antisense RNA 1,100885782.0,40,9,5,56,18.2705543010811,4.13786435738781,1.48775859526918,17.6151428046564,-2.1552860279986,3.47610009994445,0.0005514582711901,3.40572119542774e-07,6.27333013647979e-05,7.95362280183957e-10,0.6604070359729248,3.40572119542774e-07
ENSG00000184260,H2AC20,H2A clustered histone 20,8338.0,18,87,37,49,12.2272171091851,59.4862209327034,16.3729740792187,22.9222691624695,2.246344760024,0.427388991647778,3.48776929989611e-07,0.832152922171429,1.26578422339911e-08,0.321260023712236,1.3368668758358888,3.48776929989611e-07
ENSG00000114423,CBLB,Cbl proto-oncogene B,868.0,44,153,46,60,0.944696786132569,3.30653558342198,0.643381138208633,0.887150743869672,1.77623656023967,0.405751816184216,3.52453859187266e-07,0.823135844810643,1.28169709761293e-08,0.307312810818044,1.090994188211943,3.52453859187266e-07
ENSG00000239665,,,,514,203,514,503,9.07077279549412,3.60594597980017,5.90901402107177,6.11301644616503,-1.35858274133182,-0.0078162889399581,3.61819309716845e-07,1.0,1.32102808751012e-08,0.979742579353287,-0.6831995151358891,3.61819309716845e-07
ENSG00000188375,H3-5,H3.5 histone,440093.0,159,424,323,296,37.812174992049,101.49447464281,50.0389039924107,48.4766561410522,1.39549971203811,-0.102503794335184,3.65716940207263e-07,1.0,1.34058898793364e-08,0.676490733861087,0.646497958851463,3.65716940207263e-07
ENSG00000142687,KIAA0319L,KIAA0319 like,79932.0,2166,945,4153,4252,59.6551927366728,26.1977273484684,74.5113554167518,80.6472320020111,-1.21537712918217,0.0573777672642194,3.65716940207263e-07,1.0,1.33954417246707e-08,0.7826069663578,-0.5789996809589752,3.65716940207263e-07
ENSG00000181274,FRAT2,FRAT regulator of WNT signaling pathway 2,23401.0,7887,3513,15699,14459,935.713388133942,419.51854220789,1213.31543829251,1181.3420677761,-1.18558358783622,-0.0953123475053724,3.79079028617396e-07,0.986959072614357,1.39233224328209e-08,0.642275597033542,-0.6404479676707961,3.79079028617396e-07
ENSG00000120318,ARAP3,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3",64411.0,5488,2438,6011,6338,234.688882818859,104.94315695311,167.454134346233,186.653895871178,-1.18938002513396,0.0998123669467051,3.87713574271249e-07,0.981876444361395,1.42687184817797e-08,0.628734512320275,-0.5447838290936274,3.87713574271249e-07
ENSG00000144713,RPL32,ribosomal protein L32,6161.0,311,771,694,572,22.1839161606692,55.3572124494909,32.2483893251346,28.0983141822101,1.29063625286584,-0.255478016485657,4.18781143819789e-07,0.778637941053786,1.54731117852086e-08,0.252965607683107,0.5175791181900915,4.18781143819789e-07
ENSG00000214293,APTR,Alu-mediated CDKN1A/p21 transcriptional regulator,100505854.0,138,39,239,232,6.17974630771862,1.7579162302628,6.97204518175163,7.15460982261953,-1.83861266303379,-0.0194837213056656,4.18781143819789e-07,1.0,1.54670537819628e-08,0.959925712468346,-0.9290481921697278,4.18781143819789e-07
ENSG00000143515,ATP8B2,ATPase phospholipid transporting 8B2,57198.0,210,538,255,246,7.29911281117713,18.8224028991996,5.77379942902942,5.88833211982318,1.33786183018335,-0.0284329923579804,4.22641604518514e-07,1.0,1.56465482506489e-08,0.924051188196224,0.6547144189126848,4.22641604518514e-07
ENSG00000160179,ABCG1,ATP binding cassette subfamily G member 1,9619.0,947,399,1133,1197,40.9871126262532,17.3825004916896,31.9446392189246,35.6777867865916,-1.26554947622887,0.102656019397068,4.24389534137609e-07,0.983927734830991,1.57421857510598e-08,0.633795164565743,-0.581446728415901,4.24389534137609e-07
ENSG00000124198,ARFGEF2,ADP ribosylation factor guanine nucleotide exchange factor 2,10564.0,47,159,85,62,1.36468465105072,4.64700973060432,1.6077706871278,1.23974552055693,1.7367889015404,-0.431057904164614,4.37602103067461e-07,0.739859120739486,1.62641796067924e-08,0.210036109908472,0.652865498687893,4.37602103067461e-07
ENSG00000116251,RPL22,ribosomal protein L22,6146.0,50,166,105,105,2.83947521292258,9.48895034725017,3.88443723266422,4.10642396571571,1.70985806650914,0.0233639353897437,4.49133086138112e-07,1.0,1.6725477847003e-08,0.961615276557809,0.8666110009494419,4.49133086138112e-07
ENSG00000168234,TTC39C,tetratricopeptide repeat domain 39C,125488.0,29,115,61,52,1.06883251023993,4.26630112900771,1.46457704787489,1.31984037629292,1.96408238252562,-0.206447297059453,4.61120918604814e-07,0.950836300604814,1.72727118614542e-08,0.547898457140524,0.8788175427330834,4.61120918604814e-07
ENSG00000090006,LTBP4,latent transforming growth factor beta binding protein 4,8425.0,29,115,47,55,0.947554031031651,3.78221170637734,1.00040205493433,1.23758513520275,1.96408238252562,0.249548337830635,4.61120918604814e-07,0.961197121428372,1.72727118614542e-08,0.573201868871037,1.1068153601781274,4.61120918604814e-07
ENSG00000148660,CAMK2G,calcium/calmodulin dependent protein kinase II gamma,818.0,3441,1528,4446,4615,134.454302592226,60.0973600146079,113.169714880493,124.184715405667,-1.18995610115152,0.0772123175921372,4.78117657594248e-07,1.0,1.79442204970877e-08,0.70966767765105,-0.5563718917796914,4.78117657594248e-07
ENSG00000108561,C1QBP,complement C1q binding protein,708.0,10,64,40,43,1.13457403582731,7.30894717802691,2.95640251907879,3.35975574753846,2.64426019598632,0.127344478302781,4.81847684195984e-07,1.0,1.81193269964384e-08,0.853859532804046,1.3858023371445505,4.81847684195984e-07
ENSG00000115155,OTOF,otoferlin,9381.0,3,42,68,73,0.100795068116301,1.42039562806971,1.48832464165926,1.68906863472495,3.73431390132155,0.125530691456137,4.87316937862269e-07,1.0,1.83960190797737e-08,0.699168230342555,1.9299222963888436,4.87316937862269e-07
ENSG00000159958,TNFRSF13C,TNF receptor superfamily member 13C,115650.0,3,42,4,23,0.201513466556042,2.83971083350144,0.175030422972844,1.06393982276023,3.73431390132155,2.50996150005341,4.87316937862269e-07,0.0295601779410067,1.83960190797737e-08,0.0006721159829175,3.12213770068748,4.87316937862269e-07
ENSG00000090054,SPTLC1,serine palmitoyltransferase long chain base subunit 1,10558.0,625,256,975,841,25.4225239296097,10.4814320041105,25.8353288998839,23.5581429373541,-1.30612961449387,-0.189878440226161,5.03483708308252e-07,0.871711777098141,1.90429998988473e-08,0.38301612676019,-0.7480040273600156,5.03483708308252e-07
ENSG00000274425,,,,7,55,15,29,0.659246804678186,5.21380388674295,0.920263048620109,1.88085103584328,2.93309198203859,0.968567804943908,5.06050279696554e-07,0.49188803353022,1.91769527359137e-08,0.0742125871804117,1.9508298934912491,5.06050279696554e-07
ENSG00000203721,LINC00862,long intergenic non-protein coding RNA 862,554279.0,58,8,26,31,4.34545706086234,0.603308528729244,1.26897056655312,1.59946806130677,-2.85739340042208,0.275931619045781,5.07559296172319e-07,0.986959072614357,1.92711261700757e-08,0.640866074651609,-1.2907308906881494,5.07559296172319e-07
ENSG00000168421,RHOH,ras homolog family member H,399.0,134,362,142,108,5.37222866328703,14.608319889648,3.70858952501118,2.98180923902757,1.41408216428756,-0.371092274736046,5.07718560203647e-07,0.714131068269656,1.93141734751715e-08,0.190744284472603,0.5214949447757571,5.07718560203647e-07
ENSG00000159445,THEM4,thioesterase superfamily member 4,117145.0,26,107,51,47,0.992936279588813,4.11314308169538,1.26878763869287,1.23609627683574,2.01700884942923,-0.0942041892385905,5.17244878273079e-07,1.0,1.97142596805728e-08,0.804260745611877,0.9614023300953198,5.17244878273079e-07
ENSG00000173706,HEG1,heart development protein with EGF like domains 1,57493.0,19,89,25,15,0.505172391604562,2.38186982167312,0.433008824395887,0.274652574985143,2.20160572775824,-0.7089515521384,5.39808130430032e-07,0.714131068269656,2.0692251611004e-08,0.193029032383616,0.7463270878099201,5.39808130430032e-07
ENSG00000165046,LETM2,leucine zipper and EF-hand containing transmembrane protein 2,137994.0,177,56,340,413,7.66950893256866,2.44244237865656,9.59718662044755,12.3239733966172,-1.67686425618068,0.303897227091533,5.39808130430032e-07,0.714131068269656,2.06674288302904e-08,0.192462584666735,-0.6864835145445735,5.39808130430032e-07
ENSG00000119686,FLVCR2,FLVCR heme transporter 2,55640.0,19,89,17,17,1.02516042972461,4.83359488862545,0.597527484698741,0.631674818351439,2.20160572775824,0.0232210100354101,5.39808130430032e-07,1.0,2.0692251611004e-08,1.0,1.1124133688968252,5.39808130430032e-07
ENSG00000153786,ZDHHC7,zinc finger DHHC-type palmitoyltransferase 7,55625.0,2042,898,2286,2582,137.059245579101,60.6695738507972,99.9538569189509,119.348027699795,-1.2039206075958,0.199045097225222,5.4798212569839e-07,0.84964614836095,2.10455167062419e-08,0.341233050839324,-0.502437755185289,5.4798212569839e-07
